ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-let-7b-5p,MIMAT0000063,RBFOX1,54715,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RBFOX2,23543,CLASH//PAR-CLIP//Proteomics,18668040|23622248|24398324|23446348|22012620|21572407|20371350,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RBM12,10137,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RBM12B,389677,PAR-CLIP//Proteomics,18668040|21572407|20371350,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RBM19,9904,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RBM22,55696,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RBM34,23029,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RBPJ,3516,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RCAN1,1827,Microarray,17699775,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RCC1L,81554,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RDH10,157506,Luciferase reporter assay//Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RDX,5962,PAR-CLIP//Proteomics,18668040|23446348|21572407|26701625,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,REEP4,80346,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,REPS1,85021,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RFC2,5982,HITS-CLIP,23706177,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RFFL,117584,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RHBDF2,79651,PAR-CLIP,26701625,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RHD,6007,HITS-CLIP//PAR-CLIP,23592263|23706177|23313552,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RHOB,388,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RHOG,391,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RIOK2,55781,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RIOK3,8780,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RITA1,84934,CLIP-Seq dataset analysis,23706177,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RNASE10,338879,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RNF115,27246,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RNF144B,255488,PAR-CLIP,23592263,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RNF40,9810,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RNF44,22838,PAR-CLIP,24398324|20371350|27292025,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RNFT1,51136,PAR-CLIP,24398324,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RNMT,8731,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RNMTL1,55178,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RPAP1,26015,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RPIA,22934,Luciferase reporter assay//Reporter assay,15131085,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RPL12,6136,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RPL18,6141,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RPL18A,6142,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RPP38,10557,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RPS24,6229,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RPS4X,6191,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RPSA,3921,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RRAD,6236,PAR-CLIP,22012620,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RRBP1,6238,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RRM1,6240,PAR-CLIP,23592263,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RRM2,6241,Microarray//PAR-CLIP//Proteomics,17699775|18668040|21572407,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RRP1B,23076,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RRP7A,27341,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RRP8,23378,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RTCA,8634,CLASH//Proteomics,18668040|23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RWDD1,51389,HITS-CLIP,23824327,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,RXRB,6257,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SAFB,6294,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SALL2,6297,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SALL3,27164,PAR-CLIP,21572407,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SAR1A,56681,HITS-CLIP,23706177,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SC5D,6309,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SCAF4,57466,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SCAF8,22828,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SCAMP1,9522,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SCAMP3,10067,qRT-PCR,17942906,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SCD,6319,CLASH//Proteomics,18668040|23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SCML2,10389,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SCRN1,9805,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SCRN3,79634,Microarray//qRT-PCR//HITS-CLIP//PAR-CLIP,33946378|24389009|22100165|27150721,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SCYL1,57410,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SDAD1,55153,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SDR42E1,93517,PAR-CLIP,24398324,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SEC11A,23478,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SEC16A,9919,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SEC23B,10483,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SEMA4C,54910,PAR-CLIP,24398324|23446348|20371350,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SEMG2,6407,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SEPTIN4,5414,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SERBP1,26135,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SETD5,55209,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SF3B1,23451,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SFMBT1,51460,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SH3GLB1,51100,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SH3PXD2A,9644,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SIGMAR1,10280,Microarray//Proteomics//pSILAC,17699775|18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SIKE1,80143,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SKI,6497,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC10A3,8273,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC10A7,84068,PAR-CLIP,24398324|21572407|20371350,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC11A2,4891,HITS-CLIP//PAR-CLIP,23592263|23313552,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC12A7,10723,PAR-CLIP,22291592,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC16A9,220963,PAR-CLIP,21572407,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC19A3,80704,HITS-CLIP,23706177,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC1A4,6509,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC20A1,6574,PAR-CLIP,23592263|20371350,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC25A1,6576,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC25A12,8604,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC25A13,10165,CLASH//Proteomics//pSILAC,18668040|23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC25A19,60386,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC25A24,29957,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC25A32,81034,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC25A4,291,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC27A2,11001,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC30A1,7779,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC30A7,148867,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC35F1,222553,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC35F6,54978,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC38A1,81539,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC38A2,54407,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC38A5,92745,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC38A7,55238,HITS-CLIP,23706177,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC5A6,8884,PAR-CLIP,24398324|21572407,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLC9A3R1,9368,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SLF2,55719,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SMARCA1,6594,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SMARCA4,6597,CLASH//Proteomics,18668040|23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SMARCAD1,56916,PAR-CLIP,24398324|20371350,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SMARCB1,6598,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SMARCC1,6599,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SMARCC2,6601,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SMARCD1,6602,CLASH//Proteomics,18668040|23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SMC1A,8243,CLASH//PAR-CLIP,23622248|23446348|21572407|20371350|26701625,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SMCR7L,54471,PAR-CLIP,21572407|23592263|24398324|20371350,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SMCR8,140775,PAR-CLIP,24398324|23446348|21572407|26701625|27292025,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SMG1,23049,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SMG7,9887,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SNAP23,8773,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SNHG16,100507246,Luciferase reporter assay//Western blotting//qRT-PCR,31696971,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SNRPA,6626,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SNRPE,6635,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SNX12,29934,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SNX17,9784,PAR-CLIP,22291592,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SOCS1,8651,PAR-CLIP,23592263,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SOCS7,30837,PAR-CLIP,26701625,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SOD2,6648,PAR-CLIP,22012620,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SON,6651,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SOX13,9580,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SOX9,6662,Microarray,17699775,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SP1,6667,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SP100,6672,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SPATA12,353324,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SPCS3,60559,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SPN,6693,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SPR,6697,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SPRYD4,283377,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SPRYD7,57213,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SPTBN2,6712,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SRCAP,10847,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SSR1,6745,Microarray,17699775,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,ST13,6767,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,STAT1,6772,ELISA//Luciferase reporter assay//qRT-PCR//HITS-CLIP//PAR-CLIP,33005103|24389009|22291592,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,STAT2,6773,HITS-CLIP,23706177,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,STAT5A,6776,ELISA//Luciferase reporter assay//qRT-PCR//HITS-CLIP,33005103|23313552,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,STEAP3,55240,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,STIM1,6786,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,STIP1,10963,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,STK38,11329,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,STK4,6789,PAR-CLIP,23446348,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,STRN,6801,PAR-CLIP,24398324|20371350,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,STX3,6809,PAR-CLIP,27292025,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SUMO1,7341,PAR-CLIP,24398324,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SUMO2,6613,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SUOX,6821,PAR-CLIP,21572407,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SUPT16H,11198,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SUPT20H,55578,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SURF4,6836,PAR-CLIP,20371350,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SYNE1,23345,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SYNE2,23224,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SYNGR2,9144,CLASH//Proteomics,18668040|23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SYNJ2BP,55333,PAR-CLIP,23592263|26701625,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SYT1,6857,PAR-CLIP,26701625,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,SZRD1,26099,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TAB2,23118,CLASH//Microarray,17699775|23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TAF9,6880,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TAF9B,51616,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TBC1D13,54662,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TBC1D15,64786,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TBC1D19,55296,PAR-CLIP,22291592,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TBC1D20,128637,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TBRG4,9238,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TCOF1,6949,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TENM3,55714,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TERF2IP,54386,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TES,26136,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TGFBR1,7046,ELISA//GFP reporter assay//Western blot,24978044,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TGFBR3,7049,PAR-CLIP,21572407,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TGOLN2,10618,PAR-CLIP,20371350,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,THBS1,7057,PAR-CLIP//Proteomics//pSILAC,18668040|24398324,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,THEM6,51337,PAR-CLIP,23592263|24398324,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,THOC5,8563,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,THYN1,29087,PAR-CLIP,20371350,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TIAF1,9220,PAR-CLIP,26701625,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TIAM1,7074,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TIMM23,100287932,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TIMM50,92609,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TIMM8A,1678,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TIMM9,26520,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TJP1,7082,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TLN1,7094,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TLNRD1,59274,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TLR2,7097,Microarray//Western blotting,32669469,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TLR4,7099,Luciferase reporter assay,23437218,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TMED4,222068,PAR-CLIP,27292025,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TMED5,50999,HITS-CLIP//PAR-CLIP//Proteomics,18668040|23592263|24906430,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TMEM115,11070,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TMEM167A,153339,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TMEM2,23670,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TMEM201,199953,CLASH//Proteomics,18668040|23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TMEM33,55161,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TMEM55B,90809,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TMEM63B,55362,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TMEM65,157378,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TMTC3,160418,PAR-CLIP//Proteomics,18668040|23592263,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TNFRSF10B,8795,qRT-PCR//Western blot,24120475,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TNFSF12,8742,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TNFSF9,8744,PAR-CLIP,23592263|26701625,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TNPO1,3842,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TNRC6B,23112,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TOE1,114034,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TOMM40L,84134,PAR-CLIP,26701625|27292025,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TOR4A,54863,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TOX3,27324,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TPBG,7162,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TPD52L2,7165,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TPM4,7171,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TPP2,7174,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TPT1,7178,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TRABD,80305,CLASH//Proteomics//pSILAC,18668040|23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TRAPPC1,58485,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TRAPPC10,7109,PAR-CLIP,26701625,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TRIM24,8805,CLASH//Proteomics,18668040|23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TRIM28,10155,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TRIM71,131405,PAR-CLIP,20371350,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TRIP12,9320,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TRMO,51531,PAR-CLIP,23446348,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TRMT1,55621,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TRNT1,51095,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TROVE2,6738,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TRUB2,26995,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TSC22D2,9819,PAR-CLIP,23592263|24398324,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TSEN15,116461,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TSPAN3,10099,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TST,7263,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TTC9C,283237,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TTLL12,23170,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TUBA1B,10376,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TUBA1C,84790,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TUBB,203068,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TUBB2A,7280,PAR-CLIP,23592263,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TUBB4A,10382,PAR-CLIP,26701625,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TUBGCP2,10844,Proteomics,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TUBGCP3,10426,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TUT1,64852,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TXLNA,200081,CLASH//PAR-CLIP,23622248|21572407,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TXLNG,55787,PAR-CLIP,21572407,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TXNL4A,10907,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,TYMS,7298,Proteomics//pSILAC,18668040,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,UBA1,7317,CLASH,23622248,Breast cancerous tissues
hsa-let-7b-5p,MIMAT0000063,UBA3,9039,Proteomics,18668040,Breast cancerous tissues
